user,recovery_time,max_recovery_time,median_recovery_time
user_031287,110366.136878,613969.394091,134.249583
user_031288,0.0,,
user_031289,204.840982,645.229403,81.724374
user_031290,509.672713,1504.028732,20.852299
user_031291,12.230996,33.826879,8.712197
user_031292,73.880116,146.338968,55.221654
user_031293,23798.764329,116480.51415,213.382523
user_031294,198.186973,325.975729,227.800654
user_031295,0.0,,
user_031296,8.740724,12.243486,8.740724
user_031297,15.960875,34.956033,9.381163
user_031298,8.828493,8.828493,8.828493
user_031299,0.0,,
user_031300,12.989231,20.51477,10.99108
user_031301,18.433338,18.437801,18.433338
user_031302,15190.656993,90745.794761,37.002068
user_031303,386.011175,915.888048,311.709916
user_031304,13.722899,13.722899,13.722899
user_031305,880.991385,3270.218672,116.196672
user_031306,198126.581682,396247.802664,198126.581682
user_031307,73.278144,73.278144,73.278144
user_031308,1849269.049928,3026535.556275,2268456.205674
user_031309,25069.558302,181141.694474,19.434319
user_031310,0.0,,
user_031311,0.0,,
user_031312,45.278206,112.529904,18.51037
user_031313,74.350313,74.350313,74.350313
user_031314,62.87628,128.440272,48.423014
user_031315,115.363262,288.852005,51.662108
user_031316,10.194756,10.194756,10.194756
user_031317,42.093928,56.229874,42.093928
user_031318,29144.886482,247236.404519,65.704925
user_031319,0.0,,
user_031320,109.039601,288.58812,22.71894
user_031321,29.324417,63.769719,20.230735
user_031322,5.248845,5.792151,5.248845
user_031323,76251.637251,225242.162763,77548.362238
user_031324,14.086771,17.053445,14.086771
user_031325,10.051435,20.072413,6.156467
user_031326,0.0,,
user_031327,148.677983,177.58906,148.677983
user_031328,21279.293223,154567.291369,17.548352
user_031329,24.168209,24.168209,24.168209
user_031330,11008.394982,43792.979726,112.817092
user_031331,91.698502,245.029659,58.420937
user_031332,30658.644218,91929.49694,34.888394
user_031333,40168.70252,167279.567155,10896.225745
user_031334,0.0,,
user_031335,645.539245,2458.292563,57.449863
user_031336,257146.901654,257146.901654,257146.901654
user_031337,35223.280324,140760.302743,53.129551
user_031338,327.487579,1478.458337,177.366801
user_031339,1076.132305,4526.23067,54.034547
user_031340,19.669338,32.903465,15.633376
user_031341,34256.592257,68293.409158,34256.592257
user_031342,28.995623,37.471056,33.543653
user_031343,0.0,,
user_031344,54651.310431,218423.739013,82.534874
user_031345,28923.919856,248561.040754,17.355186
user_031346,11982.175749,46765.242491,574.804916
user_031347,15154.570527,103785.248388,122.824676
user_031348,1206.995788,1206.995788,1206.995788
user_031349,14.670129,23.324914,12.087227
user_031350,0.0,,
user_031351,23.656399,84.291537,10.849713
user_031352,11238.629944,44569.435348,186.935369
user_031353,285289.471981,285289.471981,285289.471981
user_031354,4818.374147,33473.904303,26.119122
user_031355,3785.465149,75264.956938,10.097585
user_031356,2865.792342,11336.476267,51.338814
user_031357,1.229196,1.229196,1.229196
user_031358,83676.871654,427137.475609,26.81975
user_031359,6655.983471,17352.164963,4631.473766
user_031360,21.477767,29.9105,20.798393
user_031361,0.0,,
user_031362,126.976333,610.292476,33.245168
user_031363,15.753141,20.077703,15.753141
user_031364,26840.125423,95802.146022,22.213587
user_031365,22449.458096,155840.225817,9.443015
user_031366,16240.592455,85963.870854,71.41626
user_031367,17.326906,34.224875,11.445311
user_031368,22.054657,70.415796,10.456502
user_031369,7.869211,7.904182,7.869211
user_031370,0.0,,
user_031371,266602.351091,513464.593518,266602.351091
user_031372,86678.355879,86678.355879,86678.355879
user_031373,15.596324,19.679854,19.226449
user_031374,40.815863,40.815863,40.815863
user_031375,44799.124733,61144.922524,44799.124733
user_031376,24.020222,24.020222,24.020222
user_031377,123.790473,123.790473,123.790473
user_031378,22703.303162,66206.399251,6275.632204
user_031379,99.951967,293.91364,69.943244
user_031380,421.697793,832.470139,421.697793
user_031381,0.0,,
user_031382,75272.648389,155116.988339,72983.806813
user_031383,70.40278,70.40278,70.40278
user_031384,39388.418594,78759.541111,39388.418594
user_031385,172480.829483,689553.724439,161.335385
user_031386,35.693195,97.527137,26.037496
user_031387,62680.186581,188026.004824,8.678146
user_031388,327.111594,1000.984404,27.043933
user_031389,1297.349537,5569.147402,57.350278
user_031390,11124.976638,133942.515088,18.140054
user_031391,990.927052,2953.715499,12.745977
user_031392,108.022457,108.022457,108.022457
user_031393,224.049031,740.846383,73.982827
user_031394,0.0,,
user_031395,4232.729191,41959.370341,21.763007
user_031396,411.280207,14083.032026,18.04603
user_031397,75.363862,138.377178,72.311593
user_031398,59691.645272,214583.619408,11770.233295
user_031399,19314.046213,57766.817902,149.24807
user_031400,856.841292,1492.854692,856.841292
user_031401,39468.87105,191349.432815,322.530408
user_031402,17393.114784,56391.470357,10972.397667
user_031403,59000.176835,101759.383933,43907.721677
user_031404,18.616963,24.543393,18.616963
user_031405,21189.418955,63546.820192,11.640907
user_031406,29.018618,106.327329,16.832017
user_031407,36636.446355,156885.499369,29982.783786
user_031408,543142.900185,2714399.644953,303.945717
user_031409,8.978181,8.978181,8.978181
user_031410,70.205757,335.677058,17.296557
user_031411,77915.606583,78432.818092,77915.606583
user_031412,4520.135014,9032.05491,4520.135014
user_031413,16.397686,16.397686,16.397686
user_031414,948.611038,2823.675053,15.597409
user_031415,18181.949445,59981.968955,6368.159419
user_031416,565137.296627,2825493.795403,64.571426
user_031417,14.399499,14.399499,14.399499
user_031418,6.904592,12.276036,6.234421
user_031419,10.764098,10.764098,10.764098
user_031420,6.53649,6.53649,6.53649
user_031421,17312.016841,51929.383973,3.566911
user_031422,36.021446,36.021446,36.021446
user_031423,11529.736675,82023.216784,124.955559
user_031424,180250.119661,1131533.532637,261.699784
user_031425,38.322867,72.291838,38.322867
user_031426,0.0,,
user_031427,22.754673,40.496274,22.754673
user_031428,0.0,,
user_031429,7240.821565,79029.94289,28.561797
user_031430,78413.147203,382181.925338,33.44125
user_031431,0.0,,
user_031432,8.149863,13.515787,8.149863
user_031433,333698.538874,333698.538874,333698.538874
user_031434,69.99207,69.99207,69.99207
user_031435,0.0,,
user_031436,21838.631115,138317.71464,16.012263
user_031437,6.279803,6.279803,6.279803
user_031438,850.50459,5055.409091,47.211688
user_031439,212775.677906,1276418.877037,9.776693
user_031440,25879.922023,104105.364545,26.412152
user_031441,14.187119,37.58991,8.351974
user_031442,1802.896031,14179.422154,44.742775
user_031443,0.0,,
user_031444,0.0,,
user_031445,12.406237,19.25454,14.036428
user_031446,60.909974,325.528525,18.683532
user_031447,1381.292666,2747.484841,1381.292666
user_031448,38832.929274,267822.296048,2123.181105
user_031449,0.0,,
user_031450,9.038504,10.606862,9.038504
user_031451,8.098194,8.100098,8.098194
user_031452,29043.192755,82522.475547,4505.162849
user_031453,5182.574462,25180.122983,98.779333
user_031454,0.0,,
user_031455,0.0,,
user_031456,15488.774417,63276.786854,43.493971
user_031457,37938.757503,155110.906509,11327.238847
user_031458,0.0,,
user_031459,159.599366,596.190545,27.717476
user_031460,0.0,,
user_031461,257528.289559,257528.289559,257528.289559
user_031462,29261.147908,110301.373108,7606.061776
user_031463,19474.39911,91324.732885,248.225085
user_031464,8.181349,9.605045,8.078656
user_031465,126.310353,332.203521,34.241721
user_031466,12.263253,12.263253,12.263253
user_031467,10399.742566,160403.03732,61.653496
user_031468,47.055753,47.055753,47.055753
user_031469,13.019247,33.180822,7.793544
user_031470,5372.124466,11536.097271,4970.655319
user_031471,35.906176,82.34376,26.993796
user_031472,327.045868,327.045868,327.045868
user_031473,12205.199898,33362.848469,2690.164539
user_031474,0.0,,
user_031475,8.896431,8.896431,8.896431
user_031476,0.0,,
user_031477,26.184694,55.635674,19.141552
user_031478,687.5315,1822.807626,215.985047
user_031479,42.716089,80.650571,42.716089
user_031480,0.0,,
user_031481,9.094356,20.420089,5.728675
user_031482,0.0,,
user_031483,177.52018,177.52018,177.52018
user_031484,6.160844,6.160844,6.160844
user_031485,35.42823,35.42823,35.42823
user_031486,11808.32481,77423.438291,11.175924
user_031487,1024.751477,3050.471253,18.062918
user_031488,46603.978936,94253.891472,46062.685731
user_031489,10581.693302,52358.358119,97.911178
user_031490,21889.137182,165851.793186,79.651544
user_031491,13683.450953,177644.159585,7.854791
user_031492,0.0,,
user_031493,122.713104,362.094101,61.130798
user_031494,1819.282506,6610.3788,330.96011
user_031495,675.640408,2666.900013,13.783666
user_031496,4.156825,4.156825,4.156825
user_031497,44568.617148,255206.489703,75.660543
user_031498,27.226591,27.226591,27.226591
user_031499,65487.511797,261883.169312,31.032642
user_031500,43872.714473,217143.895622,18.016368
user_031501,12.101087,17.529801,11.209649
user_031502,14.230787,14.230787,14.230787
user_031503,180.743201,555.642577,86.117742
user_031504,8942.785132,60066.642814,53.828612
user_031505,67521.857222,255415.178251,7755.778241
user_031506,75.291971,75.291971,75.291971
user_031507,10.001097,12.011888,10.001097
user_031508,69.70851,412.008265,12.510897
user_031509,14.844336,109.330587,6.725706
user_031510,89232.799675,178450.976441,89232.799675
user_031511,5585.620582,66100.477837,14.228568
user_031512,8492.693246,33366.225677,1384.78097
user_031513,1285.513315,4929.316653,103.063473
user_031514,12750.886198,38243.228427,5.595405
user_031515,76.604968,396.690134,25.099197
user_031516,16.807403,30.855841,15.084112
user_031517,33785.689062,89025.57398,33.176606
user_031518,144.936851,277.233276,144.936851
user_031519,0.0,,
user_031520,20302.340245,85081.995957,126.577051
user_031521,25915.944422,51749.461306,25915.944422
user_031522,14.661169,14.661169,14.661169
user_031523,26.899724,36.707059,26.899724
user_031524,7.294229,8.218005,7.294229
user_031525,0.0,,
user_031526,39643.796533,118130.328404,796.228892
user_031527,23369.585881,81182.687594,992.648573
user_031528,2152.592385,2152.592385,2152.592385
user_031529,23096.654418,161542.439994,14.435458
user_031530,13647.279353,115428.891231,24.968349
user_031531,49973.413338,99942.747955,49973.413338
user_031532,36533.56018,181042.041257,464.374761
user_031533,149.783661,149.783661,149.783661
user_031534,2240.312208,6420.189472,180.789184
user_031535,90.87892,177.359568,90.87892
user_031536,138318.789685,553186.127172,34.017008
user_031537,6137.959286,52661.452111,82.832919
user_031538,148.897318,287.94563,148.897318
user_031539,0.0,,
user_031540,0.0,,
user_031541,1148.085142,2280.951019,1148.085142
user_031542,596.941621,596.941621,596.941621
user_031543,1964.967143,49036.84,8.366948
user_031544,1608.174685,3196.946779,1608.174685
user_031545,16940.38458,92363.468136,586.805658
user_031546,52623.561542,153525.998364,4127.020582
user_031547,0.0,,
user_031548,16.088274,40.719981,11.868755
user_031549,958288.530474,1913992.113124,958288.530474
user_031550,57343.136743,348776.589984,44.917589
user_031551,214.168591,416.969434,214.168591
user_031552,55966.832892,344381.244638,885.721124
user_031553,0.0,,
user_031554,5498.364084,21812.822021,78.060935
user_031555,10.315995,10.315995,10.315995
user_031556,123611.240732,247203.170297,123611.240732
user_031557,22155.800086,187455.469947,133.38187
user_031558,92.624826,519.95428,5.147502
user_031559,10954.375449,10954.375449,10954.375449
user_031560,7.078603,7.078603,7.078603
user_031561,3.825799,3.825799,3.825799
user_031562,396.952724,1761.156797,25.127347
user_031563,7271.876062,70388.769041,6.798957
user_031564,19998.021657,290042.594421,35.475235
user_031565,0.0,,
user_031566,125.610805,417.555649,39.887296
user_031567,7572.503408,82223.071891,60.983681
user_031568,17.02665,17.02665,17.02665
user_031569,2427.111201,2427.111201,2427.111201
user_031570,22.417732,218.65643,7.286228
user_031571,11224.189992,109726.112754,22.659322
user_031572,13298.687819,85907.04267,10.555702
user_031573,27.591567,33.186068,27.591567
user_031574,0.0,,
user_031575,40.645082,220.299063,10.251692
user_031576,179.719986,838.246868,53.811314
user_031577,96.316399,425.67647,12.823809
user_031578,0.0,,
user_031579,12.395702,23.125254,10.236662
user_031580,3037.457165,28089.029312,19.754883
user_031581,24.854283,219.745175,3.45554
user_031582,33618.919636,132425.141816,142.582823
user_031583,293.488261,293.488261,293.488261
user_031584,26.147926,47.691603,26.147926
user_031585,106575.010428,1572320.02344,62.446998
user_031586,117.449812,208.946385,117.449812
user_031587,22.282052,88.245142,6.478649
user_031588,39.472284,66.64505,39.472284
user_031589,23038.907807,78383.991666,70.277254
user_031590,0.0,,
user_031591,232.825708,455.855653,232.825708
user_031592,153255.869665,637446.755742,474.68486
user_031593,202.034899,580.339461,17.8041
user_031594,22259.67832,104392.19531,350.373147
user_031595,145.126064,148.649198,145.126064
user_031596,124.549764,203.888649,124.549764
user_031597,118.467554,588.624204,22.420569
user_031598,17.417903,76.531423,6.884233
user_031599,48777.411284,167305.189312,47711.989095
user_031600,222311.594913,772486.501124,26279.391532
user_031601,7522.310302,15037.605956,7522.310302
user_031602,724.518845,3987.834208,113.799091
user_031603,0.0,,
user_031604,18.543008,18.543008,18.543008
user_031605,4172.154732,4172.154732,4172.154732
user_031606,28927.150935,94653.70325,10524.082409
user_031607,25599.140791,111282.916274,70.428564
user_031608,468.291796,468.291796,468.291796
user_031609,4812.390416,38817.453277,39.971197
user_031610,3589.530796,32140.098891,15.112082
user_031611,0.0,,
user_031612,59335.051298,355860.300917,6.786928
user_031614,45.985037,45.985037,45.985037
user_031615,0.0,,
user_031616,1355.392779,1355.392779,1355.392779
user_031619,50.107914,136.867633,39.892179
user_031620,5.78139,6.141172,5.841107
user_031621,0.0,,
user_031622,5.584554,5.693328,5.650648
user_031623,0.0,,
user_031624,14.195791,24.048075,13.065659
user_031627,0.0,,
user_031628,15485.959857,80993.513975,5961.888624
user_031629,0.0,,
user_031630,8268.229762,50993.555099,153.331198
user_031631,18667.07351,150463.761384,174.349057
user_031632,372.970538,1600.570124,26.782585
user_031633,5.782849,6.912407,5.782849
user_031634,172.679768,721.170166,20.29818
user_031635,629.662794,629.662794,629.662794
user_031636,13.624738,34.597458,10.827797
user_031637,41171.336982,258132.10916,13.677825
user_031638,86.486315,142.584679,84.572888
user_031639,0.0,,
user_031640,0.0,,
user_031641,14464.765648,144213.662388,15.82015
user_031642,18542.499599,74090.393083,36.83008
user_031643,43783.639394,323883.510463,23.101058
user_031644,3768.853408,14022.618382,514.909398
user_031645,12.477135,12.477135,12.477135
user_031646,2590.222988,81750.836822,23.352303
user_031647,7.749739,13.334043,8.417574
user_031648,4891.748209,38548.188197,54.948617
user_031649,27.161293,76.443819,14.639221
user_031650,14711.851849,90586.214872,46.52301
user_031651,0.0,,
user_031652,0.0,,
user_031653,133877.430218,613463.363726,80629.537206
user_031654,41.156206,41.156206,41.156206
user_031655,45296.806215,272953.444233,113.240117
user_031656,5015.691357,53034.869245,151.114291
user_031657,0.0,,
user_031658,319.100378,2353.711644,72.227585
user_031659,13.120063,13.120063,13.120063
user_031660,555892.139101,1111759.132428,555892.139101
user_031661,18.156316,64.286522,9.612667
user_031662,15710.49444,71949.97921,97.093027
user_031663,16.798367,29.579858,13.970616
user_031664,29251.772758,112941.496386,10580.785685
user_031665,1078.925936,4301.403821,5.346092
user_031666,5.725353,5.725353,5.725353
user_031667,44.556997,44.556997,44.556997
user_031668,0.0,,
user_031669,2412.716288,14395.481643,13.117738
user_031670,0.0,,
user_031671,0.0,,
user_031672,2439.695106,4868.276192,2439.695106
user_031673,10761.850009,53686.117679,37.570444
user_031674,0.0,,
user_031675,39752.90367,220087.582025,13.827905
user_031676,284493.56874,1136813.936408,572.179768
user_031677,11.825851,19.233369,8.645798
user_031678,25.401785,42.930428,25.87093
user_031679,3.328949,3.328949,3.328949
user_031680,11349.919258,100789.893539,11.217009
user_031681,25.623243,25.623243,25.623243
user_031682,221.161577,951.335995,58.390087
user_031683,131.125362,131.125362,131.125362
user_031684,28.044898,49.147498,26.430148
user_031685,0.0,,
user_031686,8845.167214,59637.685164,33.223613
user_031687,0.0,,
user_031688,8671.952668,72836.172859,623.917172
user_031689,43037.394495,171802.43919,159.97633
user_031690,3987.781734,23352.315295,47.717863
user_031691,48034.24846,287972.427473,18.303074
user_031692,0.0,,
user_031693,5.32213,5.932654,5.32213
user_031694,728.142358,3329.556997,40.979968
user_031695,0.0,,
user_031696,0.0,,
user_031697,3.783584,4.043036,3.783584
user_031698,32860.402504,155501.002037,11.238988
user_031699,0.0,,
user_031700,127.477297,216.100989,127.477297
user_031701,9.829041,9.829041,9.829041
user_031702,17962.626261,89784.732042,5.036267
user_031703,12751.272966,16917.787719,12751.272966
user_031704,99744.646623,299225.442799,4.650773
user_031705,89085.051858,267226.068889,17.144516
user_031706,322.385993,874.509282,67.482913
user_031707,15337.396448,15337.396448,15337.396448
user_031708,27.481579,40.992668,27.481579
user_031709,15133.094629,75215.306287,82.601446
user_031710,64.654015,164.343797,15.461465
user_031711,15577.77679,43611.470189,3041.409197
user_031712,17.687284,40.363449,12.556748
user_031713,8.858349,8.858349,8.858349
user_031714,5099.679707,63351.699005,228.201255
user_031715,28126.837157,87020.235108,12739.536989
user_031716,13963.155587,125518.524757,14.986237
user_031717,5420.964682,48013.292521,40.907546
user_031718,9548.089732,31076.249819,40.920729
user_031719,25.390724,43.345445,25.390724
user_031720,7167.296379,28392.62434,127.219581
user_031721,0.0,,
user_031722,69.872835,131.796045,69.872835
user_031723,68796.41358,271035.348011,2070.305798
user_031724,7442.631952,7442.631952,7442.631952
user_031725,22.445544,22.445544,22.445544
user_031726,221.93645,221.93645,221.93645
user_031727,13.97966,16.629306,13.97966
user_031728,1209.305511,4611.768623,109.473404
user_031729,27.041105,92.05809,19.668514
user_031730,0.0,,
user_031731,12.367386,12.367386,12.367386
user_031732,211.322909,1942.048364,18.017803
user_031733,136.419153,448.398001,16.249434
user_031734,158959.777052,953708.424721,10.65616
user_031735,78074.126699,154956.300299,78074.126699
user_031736,6509.669958,68862.177353,59.258382
user_031737,11.025338,11.025338,11.025338
user_031738,67.478715,246.707265,8.612939
user_031739,66572.622909,355355.948032,21.156365
user_031740,45224.164772,178556.507058,2096.413128
user_031741,3747.503923,5036.902048,3747.503923
user_031742,10.042481,21.570719,4.370257
user_031743,616.966538,3364.115097,190.466281
user_031744,103496.364965,245068.642551,84455.001174
user_031745,11.890538,13.073031,11.890538
user_031746,4000.901312,15496.998361,236.460415
user_031747,35827.071657,214229.200866,4707.519851
user_031748,265.614348,1171.815917,99.156816
user_031749,0.0,,
user_031750,38444.511108,76883.846096,38444.511108
user_031751,25.017882,55.08753,17.551218
user_031752,31887.967082,159347.945127,16.777063
user_031753,25.002553,41.533782,25.002553
user_031754,0.0,,
user_031755,9.761327,10.818432,10.044475
user_031756,184460.521462,184460.521462,184460.521462
user_031757,87.788308,343.279446,22.749699
user_031758,68336.889411,204989.281494,15.196549
user_031760,4262.126814,38010.939258,29.679265
user_031761,63347.375508,189806.101635,228.617026
user_031762,2993.005813,11860.65947,51.751027
user_031763,14204.767489,298438.120967,19.039596
user_031764,29.071994,29.867594,29.071994
user_031765,960.147658,4498.732016,9.252388
user_031766,7703.979437,96980.750812,50.330901
user_031767,0.0,,
user_031768,25.341252,76.957622,9.945966
user_031769,1214.773029,2397.968626,1214.773029
user_031770,27770.004506,261037.656737,15.405412
user_031771,37142.533918,150735.003988,9.131239
user_031772,3.931186,4.221807,3.931186
user_031773,0.0,,
user_031774,16.875827,25.6781,16.1872
user_031775,0.0,,
user_031776,34.115506,50.168576,38.850167
user_031777,0.0,,
user_031778,0.0,,
user_031779,48639.349508,192881.790394,834.502144
user_031780,1741.737343,8611.286551,27.714678
user_031781,799.700642,2234.989406,139.128004
user_031782,12705.144738,37970.574822,141.305754
user_031783,46853.011628,187344.58189,29.213465
user_031784,0.0,,
user_031785,930.439092,7463.072972,85.706935
user_031786,69047.766657,343407.732399,64.967307
user_031787,9.704131,19.700311,8.555192
user_031788,14445.764886,46450.165596,6650.839671
user_031789,62.76908,83.943857,62.76908
user_031790,256.458901,769.467254,50.932657
user_031791,13890.598563,95434.935609,164.654607
user_031792,656683.0828,656683.0828,656683.0828
user_031793,21.688281,21.688281,21.688281
user_031794,11867.942087,72528.06531,257.687228
user_031795,19087.226653,159528.192044,615.361941
user_031796,2211.561931,22361.320022,69.167775
user_031797,0.0,,
user_031798,86878.404817,86878.404817,86878.404817
user_031799,48.299526,200.917944,27.977427
user_031800,51025.332927,133455.277032,35314.77828
user_031802,97.700941,187.960356,97.700941
user_031803,16358.482202,81387.109418,26.948457
user_031804,7821.014224,106854.13073,41.224166
user_031805,352000.131712,352000.131712,352000.131712
user_031806,8.86044,18.961507,6.796889
user_031807,87.880909,226.013059,25.73295
user_031808,27249.436676,108952.636072,20.472697
user_031809,17833.82895,122752.244412,76.467169
user_031810,67306.376149,75089.314268,67306.376149
user_031811,5.057865,5.057865,5.057865
user_031812,86432.20162,344563.203972,44.084342
user_031813,7.304723,10.986585,7.304723
user_031814,5593.595606,70283.375115,12.371369
user_031815,963.366603,4357.267347,76.496081
user_031816,1166.536286,11833.511987,18.569822
user_031817,64.486861,107.121073,64.486861
user_031818,0.0,,
user_031819,0.0,,
user_031820,3841.224167,25853.637392,12.94761
user_031821,1811.163974,6709.297795,191.432939
user_031822,0.0,,
user_031823,13954.568003,69351.44034,127.315479
user_031824,49.693561,81.788437,49.693561
user_031825,0.0,,
user_031826,35896.272569,142906.678076,335.814681
user_031827,22.956771,33.846,28.510942
user_031828,188.187624,188.187624,188.187624
user_031829,123.370658,271.324475,84.975414
user_031830,127.291956,273.686013,79.27352
user_031831,56.75607,56.75607,56.75607
user_031832,28775.782796,57231.420313,28775.782796
user_031833,15936.833363,207001.613288,8.712557
user_031834,2317.127826,6907.476534,27.343915
user_031835,48.702727,105.606997,29.876219
user_031836,97.057396,185.125049,97.057396
user_031837,27514.260018,191104.675577,259.571342
user_031838,12716.078203,25406.855567,12716.078203
user_031839,14309.919226,66451.795624,3289.200638
user_031840,18.026985,33.325042,14.618374
user_031841,32.397006,73.968717,17.508855
user_031842,7.275899,10.24449,9.06637
user_031843,14.356494,17.356886,14.356494
user_031844,70282.473608,70282.473608,70282.473608
user_031845,8.652548,9.517526,8.652548
user_031846,109165.598651,327485.526314,10.306927
user_031847,44.622292,44.622292,44.622292
user_031848,0.0,,
user_031849,8352.018284,52487.272419,241.510923
user_031850,70.014786,70.014786,70.014786
user_031851,461.264866,2719.815369,8.031809
user_031852,326362.911733,978869.36791,214.145416
user_031853,1853.227199,11046.596713,18.666725
user_031854,20.844129,60.260256,8.308907
user_031855,20077.251672,80126.238237,81.931278
user_031856,29094.456804,100816.023759,7741.759162
user_031857,31759.114856,95254.255993,12.960713
user_031858,63160.660717,239261.415582,6680.648818
user_031859,0.0,,
user_031860,10.064367,14.344982,10.064367
user_031861,0.0,,
user_031862,47842.459041,199217.157709,261.265297
user_031863,613.248164,613.248164,613.248164
user_031864,101591.462282,203138.620318,101591.462282
user_031865,15008.022398,176006.232118,302.870545
user_031866,593.695375,1770.121279,6.325447
user_031867,319.160921,619.310046,319.160921
user_031868,47.970089,47.970089,47.970089
user_031869,1198.877972,9459.842836,15.734643
user_031870,0.0,,
user_031871,14.233272,40.78728,6.013109
user_031872,0.0,,
user_031873,181.370874,395.337944,104.263576
user_031874,173047.306341,173047.306341,173047.306341
user_031875,93364.523384,344324.146614,1443.508539
user_031876,655.42966,2312.119537,147.810019
user_031877,18.222956,32.343187,18.222956
user_031878,0.0,,
user_031879,10764.362132,72320.97921,53.988507
user_031880,45.134773,248.664852,4.650421
user_031881,75.612736,192.150186,15.05663
user_031882,0.0,,
user_031883,12904.834514,70214.552977,1124.545252
user_031884,0.0,,
user_031885,0.0,,
user_031886,0.0,,
user_031887,40947.59004,247686.56245,97.458991
user_031888,12.233673,13.035621,12.233673
user_031889,92672.371506,174271.779644,103735.039037
user_031890,15.727805,18.191258,15.727805
user_031891,938.493949,4500.20628,50.103246
user_031892,122.491397,279.414389,99.945386
user_031893,10.539406,13.179095,10.539406
user_031894,14694.286802,14694.286802,14694.286802
user_031895,23272.627714,69664.900468,91.466533
user_031896,0.0,,
user_031897,29.4847,29.4847,29.4847
user_031898,184.207104,686.021455,23.308004
user_031899,0.0,,
user_031900,1115.775848,1115.775848,1115.775848
user_031901,85311.77556,766951.483429,79.950989
user_031902,16263.050423,16263.050423,16263.050423
user_031903,95419.84245,324672.73299,74437.398833
user_031904,29.480732,39.664469,29.480732
user_031905,13499.947443,13673.34477,13499.947443
user_031906,9.144801,13.079768,8.027371
user_031907,7236.701652,18171.4425,3473.356004
user_031908,35728.716692,71267.271633,35728.716692
user_031910,0.0,,
user_031911,0.0,,
user_031913,111.640382,396.761117,47.06427
user_031914,92.698923,304.850626,8.315113
user_031915,0.0,,
user_031916,20.439173,79.011196,7.542788
user_031917,38.821278,143.624731,18.317062
user_031918,5.868412,5.868412,5.868412
user_031919,0.0,,
user_031920,3724.646289,16838.9872,41.562956
user_031921,40860.436638,116353.635588,41746.284936
user_031922,5.801611,5.801611,5.801611
user_031923,153.155192,570.459233,9.245965
user_031924,8097.529437,58613.932103,16.366973
user_031925,8.757264,13.488492,8.757264
user_031926,0.0,,
user_031927,21.003001,36.36787,21.003001
user_031928,65.244587,473.993247,5.551742
user_031929,122.223624,196.765188,122.223624
user_031930,0.0,,
user_031931,11.257856,14.321656,11.257856
user_031932,48671.297824,239648.104213,39.592777
user_031933,40.612084,40.612084,40.612084
user_031934,2588.485034,28859.141982,81.289074
user_031935,0.0,,
user_031936,0.0,,
user_031937,116920.879759,350595.770953,157.628373
user_031938,92365.973907,184725.10446,92365.973907
user_031939,12744.426385,60285.740008,14.469702
user_031940,17813.358517,53223.219509,195.451811
user_031941,0.0,,
user_031942,0.0,,
user_031943,1249.610535,1249.610535,1249.610535
user_031944,61.729584,91.640566,73.999964
user_031945,11.976031,11.976031,11.976031
user_031946,834.941016,2848.592367,227.419572
user_031947,257.522448,755.493386,129.204289
user_031948,9.175842,9.175842,9.175842
user_031949,65598.49778,196439.326848,312.283869
user_031950,21202.59263,159785.199845,26.855026
user_031951,90.302115,194.934842,113.130989
user_031952,3309.494634,23654.311412,37.040554
user_031953,54.326305,54.326305,54.326305
user_031954,39.013029,94.670528,25.596046
user_031955,1267.152859,2494.234808,1267.152859
user_031956,61.438413,196.896629,8.092828
user_031957,15.598992,15.598992,15.598992
user_031958,0.0,,
user_031959,0.0,,
user_031960,1813965.570078,1813965.570078,1813965.570078
user_031961,183.701645,534.530741,10.412465
user_031962,93.029806,93.029806,93.029806
user_031963,178.408769,513.056619,12.895316
user_031964,2444.693816,10614.103193,79.689872
user_031965,0.0,,
user_031966,14.421636,55.651638,7.657431
user_031967,0.0,,
user_031968,0.0,,
user_031969,1020.363251,10026.900268,115.560758
user_031970,10.231985,16.112091,10.461819
user_031971,25240.146374,165374.432591,18.743568
user_031972,48.872275,131.528572,21.755942
user_031973,11.927741,13.59139,11.927741
user_031974,115.408483,115.408483,115.408483
user_031975,47764.82172,95502.290489,47764.82172
user_031976,13.530863,23.556479,13.719401
user_031977,0.0,,
user_031978,49.971269,266.752355,15.710355
user_031979,10.537966,27.139493,7.782345
user_031980,0.0,,
user_031981,18.271739,33.358917,15.760353
user_031982,121895.495343,243727.598214,121895.495343
user_031983,165.021497,473.035796,64.370175
user_031984,12765.908612,43174.2567,3936.348862
user_031985,29.230765,43.790162,29.096148
user_031986,38495.379383,180614.566059,3102.612285
user_031987,16968.349946,33617.853029,16968.349946
user_031988,21690.794182,43371.547828,21690.794182
user_031989,97.215153,97.215153,97.215153
user_031990,17.56829,17.56829,17.56829
user_031991,35421.054724,127177.092786,2195.066388
user_031992,189266.191762,567787.440279,6.756278
user_031993,32.56314,117.311829,13.431311
user_031994,53.317263,71.717901,53.317263
user_031995,0.0,,
user_031996,43.74592,60.630449,43.74592
user_031997,27252.841276,169567.857479,167.669728
user_031998,991.728226,1941.447311,991.728226
user_031999,199.647051,1277.062211,12.419496
user_032000,79949.207338,159784.256912,79949.207338
user_032001,44532.135786,321562.466267,166.398199
user_032002,13.38363,16.767895,13.705892
user_032003,11.285996,19.382665,7.831723
user_032004,5688.486211,26926.879039,23.037288
